stn,year,month,day,temp,slp
722950,2018,02,12,58.5,1010.8
722950,2018,06,27,66.9,1013.7
722970,2018,10,23,67.6,1011.8
722970,2018,05,07,63.6,1016.5
722950,2018,12,22,58.6,1016.3
722950,2018,07,18,71.6,1014.8
722950,2018,07,25,74.7,1013.3
722874,2018,11,18,63.0,1017.0
722874,2018,08,26,72.5,1014.1
722874,2018,10,07,69.0,1007.7
722970,2018,09,18,70.3,1011.1
722950,2018,12,16,58.5,1019.4
722950,2018,08,18,73.9,1016.6
722970,2018,06,09,69.6,1012.4
722950,2018,04,01,56.9,1014.5
722970,2018,05,27,64.4,1014.1
722950,2018,08,20,74.1,1012.2
722950,2018,04,08,61.7,1014.2
722950,2018,09,04,69.5,1011.5
722874,2018,03,30,61.0,1016.8
722874,2018,01,20,56.5,1014.7
722970,2018,10,26,69.9,1015.6
722970,2018,03,03,56.6,1017.4
722874,2018,09,25,67.0,1012.4
722970,2018,06,07,65.9,1012.8
722874,2018,07,17,73.6,1013.9
722970,2018,05,01,59.2,1012.3
722950,2018,11,21,61.7,1018.7
722970,2018,05,08,62.8,1015.7
722970,2018,07,16,74.6,1013.8
722970,2018,07,01,67.3,1015.1
722950,2018,05,07,61.9,1016.5
722950,2018,06,21,66.9,1013.4
722874,2018,07,16,75.5,1013.5
722874,2018,12,17,59.6,1020.8
722874,2018,06,24,67.9,1012.0
722970,2018,01,11,58.1,1020.7
722874,2018,09,26,68.6,1013.5
722970,2018,12,27,55.7,1014.3
722950,2018,07,01,67.9,1015.2
722950,2018,07,02,67.6,1015.0
722970,2018,01,25,56.9,1017.3
722874,2018,05,25,62.9,1018.6
722950,2018,05,22,62.0,1012.3
722950,2018,06,30,68.7,1013.3
722950,2018,05,13,61.9,1016.0
722874,2018,11,17,63.2,1015.9
722950,2018,06,03,65.5,1012.9
722874,2018,09,11,72.6,1010.1
722950,2018,06,19,64.4,1014.9
722950,2018,07,03,68.2,1013.2
722874,2018,09,29,70.8,1011.6
722970,2018,05,09,64.9,1013.9
722874,2018,12,22,57.8,1016.1
722950,2018,04,05,58.1,1017.2
722874,2018,10,08,68.7,1009.1
722950,2018,07,14,71.8,1014.9
722950,2018,10,30,65.2,1012.9
722970,2018,05,14,63.4,1014.9
722970,2018,12,12,57.6,1018.3
722874,2018,03,29,61.2,1017.2
722970,2018,01,12,59.7,1021.5
722970,2018,02,27,53.9,1013.5
722950,2018,03,12,61.0,1018.8
722950,2018,09,24,67.2,1011.2
722874,2018,06,21,69.1,1012.9
722970,2018,06,15,69.8,1008.7
722874,2018,05,10,65.5,1011.1
722874,2018,06,28,69.2,1012.5
722874,2018,08,19,76.1,1013.2
722970,2018,04,29,62.8,1014.2
722874,2018,12,25,59.8,1009.9
722874,2018,04,30,60.9,1014.2
722950,2018,07,28,72.7,1012.3
722950,2018,05,01,57.4,1012.2
722874,2018,09,28,69.6,1011.0
722874,2018,05,01,57.5,1012.0
722950,2018,09,20,68.5,1008.6
722874,2018,03,24,58.6,1016.7
722970,2018,07,03,69.0,1013.1
722950,2018,07,27,72.0,1012.3
722970,2018,01,20,58.8,1014.7
722970,2018,07,17,74.1,1014.1
722874,2018,06,23,67.3,1009.8
722874,2018,11,21,61.2,1018.5
722950,2018,04,24,57.5,1016.1
722950,2018,12,20,60.2,1019.3
722874,2018,05,14,62.1,1014.8
722950,2018,12,27,56.5,1014.3
722950,2018,12,02,58.8,1014.8
722950,2018,03,09,59.8,1015.4
722970,2018,10,06,67.5,1010.4
722970,2018,04,20,61.0,1017.8
722874,2018,01,16,60.1,1019.4
722950,2018,09,01,71.0,1008.8
722874,2018,10,18,70.6,1016.4
722874,2018,10,21,71.2,1011.9
722874,2018,11,09,65.0,1015.7
722874,2018,10,20,74.8,1013.1
722874,2018,12,15,59.8,1018.4
722874,2018,03,04,52.0,1020.4
722874,2018,11,08,64.4,1014.0
722874,2018,12,31,54.7,1012.4
722970,2018,06,12,70.5,1009.2
722970,2018,05,20,63.7,1012.9
722874,2018,04,02,60.8,1011.5
722970,2018,12,21,59.9,1016.1
722874,2018,07,03,70.1,1012.8
722970,2018,02,12,60.4,1010.8
722950,2018,07,12,73.9,1012.8
722950,2018,06,16,66.0,1008.8
722874,2018,09,22,71.1,1013.4
722970,2018,02,10,60.6,1013.1
722874,2018,01,02,59.4,1019.9
722950,2018,03,22,62.2,1015.7
722950,2018,08,15,73.5,1011.8
722970,2018,01,03,60.6,1017.4
722950,2018,02,19,55.2,1012.0
722950,2018,05,18,61.9,1014.1
722950,2018,06,18,64.8,1015.4
722970,2018,04,12,64.2,1015.6
722950,2018,08,16,74.7,1014.3
722874,2018,03,09,61.2,1015.0
722874,2018,10,27,67.5,1014.9
722950,2018,09,03,71.6,1011.6
722874,2018,09,12,72.4,1010.9
722970,2018,06,28,68.4,1012.9
722970,2018,10,27,68.5,1014.9
722874,2018,08,20,75.8,1011.8
722874,2018,09,01,72.9,1008.5
722970,2018,07,21,75.1,1014.5
722970,2018,10,30,66.8,1012.9
722874,2018,08,16,76.8,1014.0
722950,2018,05,31,64.6,1012.3
722950,2018,11,08,64.4,1014.1
722874,2018,06,15,69.8,1008.3
722950,2018,07,13,71.9,1015.4
722950,2018,07,16,72.8,1014.0
722950,2018,07,31,73.5,1013.0
722970,2018,09,11,70.9,1010.6
722874,2018,05,23,62.9,1013.6
722970,2018,07,11,76.4,1012.3
722874,2018,10,24,68.3,1012.6
722874,2018,05,09,64.9,1013.7
722874,2018,05,29,64.6,1011.2
722874,2018,04,28,61.6,1013.8
722970,2018,04,02,61.3,1011.8
722874,2018,06,20,67.3,1012.9
722874,2018,10,09,68.9,1009.8
722970,2018,08,24,73.4,1013.8
722970,2018,04,28,61.6,1014.2
722874,2018,08,25,72.2,1012.7
722970,2018,10,07,68.1,1008.1
722874,2018,09,23,70.3,1011.2
722950,2018,06,29,67.8,1012.5
722874,2018,06,07,65.6,1012.5
722874,2018,01,30,71.2,1016.9
722970,2018,11,04,69.2,1013.7
722950,2018,09,07,68.4,1014.8
722950,2018,01,15,61.7,1019.2
722970,2018,11,06,67.2,1012.5
722970,2018,04,03,62.5,1013.5
722874,2018,04,12,62.3,1015.5
722874,2018,07,28,76.0,1011.7
722950,2018,07,30,72.2,1013.8
722950,2018,05,23,61.6,1013.9
722970,2018,07,15,74.6,1013.4
722874,2018,07,01,70.6,1014.7
722970,2018,05,28,64.7,1013.6
722874,2018,07,22,75.5,1015.5
722950,2018,04,02,60.0,1011.8
722874,2018,02,27,51.2,1013.2
722950,2018,01,05,62.3,1021.2
722950,2018,04,25,58.1,1017.5
722874,2018,04,19,57.1,1016.1
722874,2018,06,04,67.6,1011.3
722874,2018,10,05,69.1,1014.0
722874,2018,10,30,65.8,1012.7
722874,2018,11,10,64.2,1014.7
722950,2018,08,22,73.8,1015.0
722950,2018,05,27,63.0,1014.1
722950,2018,08,09,77.0,1012.1
722950,2018,01,13,65.1,1019.4
722874,2018,11,28,62.0,1014.2
722950,2018,10,10,66.1,1010.2
722970,2018,12,31,54.9,1012.4
722970,2018,09,20,68.6,1008.8
722874,2018,04,04,59.5,1016.4
722874,2018,08,27,71.7,1013.4
722950,2018,03,16,56.4,1016.3
722970,2018,11,16,64.2,1015.9
722970,2018,08,16,75.1,1014.3
722970,2018,11,18,63.3,1017.2
722970,2018,06,16,66.3,1008.9
722950,2018,08,25,71.2,1012.9
722970,2018,08,12,77.4,1014.0
722950,2018,09,29,68.2,1012.0
722950,2018,09,13,70.1,1011.8
722950,2018,06,12,68.7,1009.2
722950,2018,07,22,72.8,1015.9
722970,2018,05,19,62.9,1013.1
722874,2018,07,04,70.8,1014.3
722970,2018,06,11,70.5,1009.4
722950,2018,05,15,61.8,1015.9
722970,2018,06,26,69.0,1013.9
722950,2018,07,05,69.4,1016.6
722950,2018,01,04,62.1,1018.9
722970,2018,06,20,66.6,1013.3
722950,2018,08,27,70.3,1013.7
722950,2018,06,23,65.3,1010.1
722950,2018,09,22,68.2,1014.0
722874,2018,07,05,72.8,1016.2
722970,2018,06,19,66.8,1014.7
722874,2018,05,19,62.6,1012.9
722950,2018,05,12,61.3,1012.8
722950,2018,06,26,66.7,1014.2
722970,2018,01,02,59.8,1020.0
722950,2018,08,04,72.9,1011.0
722950,2018,10,31,65.6,1014.9
722950,2018,02,07,60.8,1020.1
722950,2018,10,09,67.9,1010.1
722950,2018,12,17,59.7,1021.0
722874,2018,10,10,66.6,1010.0
722950,2018,10,14,66.7,1012.8
722950,2018,01,11,57.3,1020.7
722970,2018,08,18,75.6,1016.5
722874,2018,12,27,56.7,1014.1
722950,2018,08,08,78.8,1010.8
722970,2018,05,23,63.3,1013.8
722874,2018,04,01,59.1,1014.0
722874,2018,04,03,61.2,1013.3
722970,2018,07,27,74.0,1012.1
722950,2018,06,17,64.3,1012.5
722970,2018,10,09,68.7,1010.1
722970,2018,09,05,72.1,1013.2
722874,2018,06,03,68.4,1012.4
722970,2018,10,25,68.5,1015.2
722970,2018,06,04,66.0,1011.7
722970,2018,08,28,72.0,1012.8
722970,2018,04,25,62.8,1017.1
722874,2018,08,28,71.3,1012.6
722874,2018,08,14,74.7,1012.0
722874,2018,08,04,76.3,1010.6
722874,2018,09,07,70.7,1014.4
722874,2018,07,25,79.2,1012.9
722950,2018,09,21,69.2,1013.9
722874,2018,08,17,77.8,1016.2
722970,2018,02,02,64.3,1017.4
722970,2018,06,27,68.6,1013.5
722874,2018,06,05,66.1,1011.6
722950,2018,07,11,74.8,1012.4
722970,2018,08,08,80.8,1010.8
722950,2018,08,01,74.4,1013.2
722970,2018,06,30,68.0,1013.4
722874,2018,07,18,73.5,1014.6
722970,2018,08,15,74.8,1011.8
722970,2018,12,16,57.0,1019.4
722874,2018,02,13,56.8,1016.7
722874,2018,04,20,59.5,1017.9
722970,2018,09,03,72.0,1011.5
722950,2018,10,24,66.3,1012.6
722970,2018,04,24,60.9,1015.9
722950,2018,10,16,70.5,1016.1
722970,2018,11,10,65.7,1014.7
722950,2018,11,13,65.0,1026.0
722950,2018,11,09,68.1,1015.8
722970,2018,11,09,68.5,1015.7
722950,2018,07,09,79.0,1012.7
722950,2018,08,29,71.2,1013.4
722874,2018,01,03,61.6,1017.2
722874,2018,09,03,72.7,1011.2
722874,2018,07,14,74.8,1014.6
722950,2018,02,14,60.8,1019.7
722970,2018,02,19,57.0,1012.0
722874,2018,08,21,76.1,1013.0
722970,2018,11,26,65.2,1018.0
722950,2018,08,30,70.9,1013.9
722970,2018,12,03,57.1,1019.3
722950,2018,01,30,71.8,1017.1
722874,2018,02,03,64.6,1017.9
722950,2018,01,24,61.0,1019.6
722950,2018,03,01,53.8,1022.6
722970,2018,12,13,59.5,1021.9
722874,2018,08,03,77.6,1011.6
722950,2018,12,13,61.2,1022.0
722874,2018,09,02,72.5,1009.6
722950,2018,10,17,68.6,1016.7
722970,2018,02,11,59.6,1012.0
722970,2018,01,08,63.9,1014.7
722874,2018,02,24,51.2,1025.2
722950,2018,07,10,77.0,1013.6
722970,2018,09,19,68.8,1009.0
722970,2018,02,04,63.3,1016.9
722950,2018,05,25,62.2,1019.0
722874,2018,07,30,76.8,1013.3
722970,2018,06,18,65.9,1015.3
722874,2018,07,20,74.5,1013.3
722874,2018,07,08,87.3,1010.3
722970,2018,04,09,70.3,1012.8
722970,2018,02,23,54.8,1021.9
722874,2018,03,05,56.9,1020.4
722874,2018,10,02,74.8,1009.0
722970,2018,08,30,74.9,1013.8
722970,2018,04,14,69.2,1021.6
722874,2018,02,22,52.3,1021.8
722950,2018,01,21,54.6,1022.4
722970,2018,04,08,63.5,1014.4
722970,2018,07,10,75.8,1013.8
722874,2018,08,06,78.0,1009.5
722874,2018,07,12,77.8,1012.4
722874,2018,12,02,57.8,1014.5
722970,2018,01,23,59.7,1020.7
722950,2018,10,20,73.4,1013.5
722970,2018,07,02,70.4,1014.6
722950,2018,11,14,67.7,1023.8
722874,2018,04,15,66.6,1016.3
722874,2018,11,26,64.1,1018.0
722950,2018,10,18,68.9,1016.8
722874,2018,01,08,63.0,1014.3
722874,2018,11,14,64.7,1023.4
722970,2018,02,18,59.9,1015.9
722950,2018,11,20,62.2,1016.0
722950,2018,11,16,64.5,1015.8
722874,2018,10,03,72.0,1012.8
722950,2018,11,03,70.0,1014.3
722950,2018,04,12,61.1,1015.7
722970,2018,03,06,63.1,1017.5
722874,2018,01,15,61.2,1018.9
722950,2018,09,16,70.6,1011.1
722874,2018,12,30,51.6,1019.9
722874,2018,10,19,72.5,1015.1
722874,2018,12,07,57.0,1015.5
722970,2018,10,16,68.0,1016.2
722874,2018,12,01,57.9,1014.7
722970,2018,03,20,62.9,1016.3
722950,2018,12,29,52.6,1023.6
722970,2018,02,25,55.1,1022.4
722950,2018,07,07,82.9,1009.1
722970,2018,03,05,58.5,1020.6
722950,2018,05,05,65.2,1015.7
722970,2018,07,05,72.9,1016.5
722950,2018,06,08,66.5,1013.3
722874,2018,03,20,62.5,1016.0
722950,2018,03,27,63.3,1017.7
722970,2018,08,27,72.0,1013.7
722950,2018,06,02,65.3,1014.4
722950,2018,04,17,57.5,1019.9
722874,2018,01,04,61.8,1018.7
722970,2018,10,19,73.0,1015.4
722874,2018,02,23,51.8,1021.7
722950,2018,08,05,72.8,1010.3
722970,2018,06,17,64.6,1012.6
722950,2018,06,10,67.5,1011.4
722874,2018,03,07,60.9,1016.4
722970,2018,01,28,65.6,1020.8
722874,2018,01,21,53.7,1022.5
722970,2018,04,23,64.8,1014.7
722970,2018,01,26,56.1,1020.6
722970,2018,04,17,60.0,1019.6
722970,2018,12,01,58.2,1015.0
722874,2018,07,06,84.7,1011.9
722874,2018,04,22,66.6,1013.5
722950,2018,01,23,58.8,1020.9
722874,2018,12,21,60.4,1015.9
722874,2018,04,06,61.4,1014.9
722950,2018,05,21,61.5,1011.7
722970,2018,01,31,64.6,1014.6
722874,2018,01,22,54.9,1024.0
722970,2018,05,15,62.7,1016.0
722950,2018,04,29,60.9,1014.3
722874,2018,11,12,61.8,1021.6
722950,2018,07,06,76.9,1012.5
722970,2018,02,26,55.7,1018.0
722950,2018,11,04,68.2,1013.8
722970,2018,09,07,71.2,1014.6
722970,2018,08,13,75.6,1014.2
722950,2018,01,14,71.2,1019.1
722950,2018,09,06,67.8,1016.1
722950,2018,06,09,67.5,1012.5
722970,2018,09,14,74.6,1010.0
722970,2018,12,29,51.7,1023.7
722970,2018,04,10,72.8,1015.1
722950,2018,02,23,52.8,1022.1
722874,2018,11,04,69.5,1013.4
722970,2018,05,16,63.0,1016.2
722874,2018,01,27,58.1,1022.0
722874,2018,11,27,64.5,1017.6
722874,2018,06,11,72.0,1009.0
722874,2018,06,08,68.6,1012.8
722970,2018,11,13,65.2,1025.8
722970,2018,12,11,59.4,1016.4
722950,2018,07,29,74.0,1014.0
722970,2018,11,19,62.1,1016.7
722970,2018,09,25,66.4,1012.5
722874,2018,02,18,58.7,1015.5
722950,2018,04,19,56.2,1016.5
722874,2018,03,12,62.6,1018.3
722970,2018,01,05,63.5,1021.0
722950,2018,12,28,55.8,1016.1
722874,2018,12,10,60.8,1019.2
722970,2018,09,27,70.3,1012.7
722874,2018,05,16,63.7,1015.8
722950,2018,04,09,66.1,1013.0
722950,2018,09,19,67.3,1008.9
722970,2018,12,02,59.8,1014.5
722970,2018,10,01,75.7,1010.2
722950,2018,05,14,61.7,1015.2
722874,2018,04,16,59.1,1014.9
722874,2018,06,18,65.5,1015.1
722970,2018,11,01,68.1,1016.6
722970,2018,02,03,64.9,1018.2
722874,2018,11,02,70.3,1017.0
722970,2018,11,12,64.3,1021.5
722874,2018,04,11,68.1,1013.9
722970,2018,12,08,59.8,1022.4
722874,2018,02,25,54.5,1022.1
722874,2018,06,06,65.9,1011.9
722950,2018,12,11,59.6,1016.4
722950,2018,08,03,73.7,1012.1
722950,2018,09,23,68.2,1011.6
722950,2018,03,05,57.2,1020.8
722874,2018,06,12,72.1,1008.9
722970,2018,07,06,81.8,1012.5
722874,2018,07,27,76.4,1011.7
722970,2018,03,25,58.2,1016.4
722970,2018,11,11,61.5,1015.4
722874,2018,07,24,80.1,1011.3
722970,2018,01,21,54.2,1022.3
722970,2018,08,22,75.6,1014.9
722950,2018,12,07,57.4,1015.4
722950,2018,02,13,56.5,1016.4
722970,2018,05,17,62.8,1014.7
722874,2018,02,16,61.3,1019.7
722874,2018,01,17,62.4,1020.0
722970,2018,10,20,75.0,1013.5
722970,2018,12,28,54.5,1016.0
722950,2018,02,17,61.0,1019.2
722874,2018,01,18,64.0,1018.3
722970,2018,07,24,78.6,1011.7
722970,2018,12,30,51.9,1020.4
722970,2018,11,08,65.8,1014.1
722970,2018,03,16,57.5,1016.5
722950,2018,10,01,71.9,1010.5
722874,2018,05,06,68.3,1013.7
722874,2018,04,10,74.1,1014.7
722950,2018,09,02,71.4,1010.0
722874,2018,09,19,69.0,1008.6
722950,2018,06,11,68.7,1009.5
