stn,year,month,day,temp,slp
722950,2013,03,20,58.2,1018.3
722950,2013,05,30,68.2,1008.6
722950,2013,08,23,69.2,1010.2
722950,2013,09,14,69.1,1005.5
722950,2013,09,27,68.0,1012.3
722950,2013,11,12,63.9,1019.2
722950,2013,12,17,67.4,1018.3
722970,2013,01,04,53.2,1022.0
722970,2013,02,02,62.3,1020.8
722970,2013,02,03,64.9,1019.3
722970,2013,03,02,68.1,1021.6
722970,2013,03,10,57.3,1022.7
722970,2013,09,09,70.5,1008.4
722970,2013,09,21,69.1,1011.5
722970,2013,09,28,72.0,1015.0
722950,2013,08,22,69.0,1012.2
722970,2013,06,18,68.2,1012.1
722970,2013,06,24,67.5,1011.5
722950,2013,09,19,67.7,1008.6
722874,2013,07,27,69.4,1015.0
722950,2013,08,18,66.0,1010.9
722950,2013,10,26,61.8,1017.4
722950,2013,03,29,58.9,1018.3
722874,2013,04,01,58.6,1020.0
722950,2013,09,18,67.0,1008.3
722950,2013,03,16,55.5,1014.4
722970,2013,11,15,65.6,1007.4
722970,2013,01,27,57.2,1015.0
722950,2013,08,24,65.5,1009.1
722970,2013,03,14,60.7,1017.6
722950,2013,06,02,67.2,1009.2
722950,2013,03,05,56.6,1018.7
722950,2013,06,12,65.1,1014.0
722950,2013,06,13,64.9,1015.4
722970,2013,04,15,59.5,1011.4
722874,2013,03,30,59.4,1019.0
722950,2013,05,12,64.4,1016.4
722970,2013,05,05,62.0,1011.3
722874,2013,03,07,56.0,1015.8
722874,2013,11,20,60.6,1014.1
722950,2013,07,25,66.1,1014.1
722874,2013,07,21,69.4,1010.4
722950,2013,08,15,67.3,1012.5
722970,2013,02,04,57.2,1017.1
722950,2013,07,02,69.8,1012.7
722874,2013,11,15,65.6,1007.0
722950,2013,05,17,64.8,1013.8
722950,2013,10,21,61.9,1014.1
722874,2013,04,08,62.6,1007.3
722950,2013,04,24,60.2,1013.4
722950,2013,10,23,62.8,1013.7
722970,2013,03,26,61.1,1013.7
722970,2013,05,23,64.9,1010.7
722874,2013,02,10,51.0,1018.1
722874,2013,05,31,69.2,1011.0
722950,2013,06,05,64.8,1014.8
722970,2013,10,19,67.4,1014.8
722874,2013,06,25,67.7,1014.0
722874,2013,09,02,74.7,1011.3
722950,2013,06,27,70.1,1015.1
722970,2013,08,03,68.9,1014.3
722874,2013,03,25,61.0,1013.2
722950,2013,10,27,61.6,1013.9
722970,2013,08,18,68.7,1010.8
722950,2013,09,09,65.3,1008.7
722950,2013,08,10,66.4,1015.2
722874,2013,03,26,60.5,1013.5
722874,2013,05,18,65.2,1015.4
722874,2013,09,10,66.9,1010.4
722970,2013,06,15,65.3,1013.1
722970,2013,10,02,67.5,1013.2
722874,2013,03,22,60.6,1010.2
722874,2013,07,06,71.0,1008.7
722950,2013,05,01,63.6,1013.4
722950,2013,05,21,67.3,1012.8
722950,2013,06,26,68.1,1014.2
722950,2013,08,12,66.4,1013.8
722970,2013,06,01,69.8,1009.6
722874,2013,05,10,65.2,1017.7
722950,2013,08,06,65.7,1015.5
722970,2013,06,12,67.1,1014.1
722950,2013,03,23,59.4,1013.5
722970,2013,03,21,60.9,1013.5
722970,2013,11,06,66.3,1020.2
722874,2013,01,28,53.6,1017.3
722874,2013,02,18,56.8,1016.4
722874,2013,06,10,67.2,1012.7
722874,2013,08,20,67.9,1012.1
722950,2013,05,24,64.5,1013.8
722970,2013,09,10,67.9,1010.4
722970,2013,10,23,63.4,1013.5
722970,2013,11,18,59.9,1018.6
722874,2013,05,25,64.6,1015.1
722874,2013,05,30,69.6,1008.4
722874,2013,08,08,67.3,1014.8
722950,2013,10,01,68.1,1012.0
722970,2013,02,01,58.7,1020.0
722970,2013,06,25,68.3,1014.1
722970,2013,08,20,69.9,1012.2
722874,2013,01,24,60.5,1019.8
722874,2013,02,04,59.0,1017.1
722874,2013,06,11,68.7,1012.7
722950,2013,03,06,55.5,1019.5
722950,2013,06,30,73.3,1007.3
722970,2013,02,24,55.6,1016.8
722970,2013,09,02,75.7,1011.6
722950,2013,07,23,68.0,1015.4
722874,2013,02,08,51.8,1015.0
722874,2013,03,20,59.2,1017.9
722874,2013,09,18,67.5,1007.9
722874,2013,12,13,54.3,1021.9
722950,2013,02,18,56.7,1016.4
722950,2013,05,16,64.4,1014.6
722970,2013,05,27,66.1,1014.8
722970,2013,06,10,66.6,1012.9
722970,2013,06,16,67.7,1015.0
722970,2013,07,19,69.8,1011.9
722970,2013,09,25,70.6,1009.5
722970,2013,07,29,67.8,1014.0
722970,2013,08,17,71.5,1012.9
722874,2013,03,18,58.6,1016.1
722874,2013,05,04,68.2,1008.3
722874,2013,01,14,44.9,1022.2
722874,2013,01,29,52.8,1021.8
722874,2013,03,13,62.5,1017.9
722874,2013,03,28,60.9,1016.8
722874,2013,04,11,65.2,1013.5
722950,2013,01,05,53.1,1024.0
722950,2013,02,06,55.8,1017.1
722950,2013,02,22,54.2,1019.7
722950,2013,05,02,65.1,1018.4
722950,2013,05,27,64.8,1015.0
722950,2013,06,04,66.2,1012.6
722950,2013,06,16,65.4,1015.2
722950,2013,09,04,75.5,1011.2
722950,2013,09,07,73.3,1009.9
722950,2013,11,16,62.3,1008.6
722950,2013,12,02,63.4,1018.6
722970,2013,02,14,54.9,1020.8
722970,2013,02,23,53.4,1019.8
722970,2013,06,07,65.5,1011.6
722970,2013,07,05,70.2,1009.4
722970,2013,07,10,71.4,1014.2
722970,2013,08,27,75.4,1009.7
722970,2013,09,04,80.9,1010.9
722970,2013,09,05,79.5,1010.7
722970,2013,09,06,80.1,1010.2
722970,2013,09,29,70.1,1016.3
722970,2013,10,11,62.5,1015.8
722874,2013,01,16,50.4,1026.5
722874,2013,01,19,62.6,1019.4
722874,2013,03,03,62.3,1017.9
722874,2013,03,10,57.4,1022.7
722874,2013,03,11,60.1,1020.7
722874,2013,04,18,64.4,1020.1
722874,2013,06,26,71.1,1013.6
722874,2013,08,30,82.0,1012.6
722874,2013,09,26,67.3,1007.1
722874,2013,10,11,62.3,1015.8
722874,2013,10,18,67.3,1014.2
722874,2013,11,25,57.6,1022.0
722874,2013,11,26,60.7,1021.0
722874,2013,12,06,50.7,1019.4
722950,2013,01,02,53.9,1019.4
722950,2013,01,04,57.0,1022.1
722950,2013,01,09,56.3,1019.2
722950,2013,01,16,50.8,1027.0
722950,2013,04,06,61.2,1017.0
722950,2013,04,10,63.2,1015.9
722950,2013,05,05,62.9,1011.0
722950,2013,10,15,70.2,1013.0
722950,2013,10,17,70.2,1015.6
722950,2013,12,25,63.4,1020.8
722970,2013,01,11,49.7,1019.2
722970,2013,02,15,61.0,1020.3
722970,2013,02,18,56.3,1016.5
722970,2013,05,30,68.4,1008.7
722970,2013,06,20,68.9,1009.9
722970,2013,08,09,66.9,1013.5
722970,2013,10,06,75.5,1017.2
722970,2013,10,16,71.4,1015.1
722970,2013,11,24,57.4,1019.2
722970,2013,12,02,61.4,1018.5
722970,2013,12,12,55.2,1021.3
722874,2013,01,22,62.7,1017.4
722874,2013,01,23,63.8,1017.0
722874,2013,04,19,68.5,1019.5
722874,2013,05,21,69.0,1012.4
722874,2013,08,18,68.7,1010.5
722874,2013,10,31,63.1,1016.9
722874,2013,11,11,62.2,1017.8
722874,2013,11,19,61.2,1017.3
722874,2013,12,20,52.4,1009.0
722874,2013,12,31,56.0,1021.5
722950,2013,01,15,48.3,1028.0
722950,2013,02,27,59.9,1020.4
722950,2013,04,07,61.4,1014.0
722950,2013,05,18,65.0,1015.9
722950,2013,05,26,63.9,1016.3
722950,2013,06,21,68.4,1011.0
722950,2013,08,29,71.8,1011.9
722950,2013,09,05,75.3,1010.9
722950,2013,09,24,71.5,1011.8
722950,2013,09,30,67.0,1014.5
722950,2013,11,07,69.0,1019.0
722950,2013,11,29,60.1,1018.4
722950,2013,12,15,62.4,1022.9
722970,2013,04,22,61.8,1015.3
722970,2013,06,30,75.0,1007.3
722970,2013,07,08,72.1,1011.2
722970,2013,07,17,73.0,1014.9
722970,2013,08,07,66.7,1016.7
722970,2013,08,26,74.5,1011.9
722970,2013,09,14,71.5,1005.2
722970,2013,09,22,67.7,1009.6
722970,2013,09,27,68.3,1012.2
722970,2013,10,17,68.6,1015.6
722970,2013,11,29,59.3,1018.4
722970,2013,10,30,60.0,1016.2
722874,2013,01,03,52.4,1018.4
722874,2013,02,21,53.2,1015.4
722874,2013,04,10,66.5,1015.7
722874,2013,07,15,72.8,1010.4
722874,2013,08,31,82.0,1013.0
722874,2013,09,03,77.4,1010.5
722874,2013,09,11,67.2,1013.9
722874,2013,10,20,64.4,1014.2
722874,2013,11,13,70.3,1015.9
722874,2013,11,27,65.5,1015.4
722874,2013,12,24,62.2,1021.5
722874,2013,12,30,58.7,1021.2
722950,2013,02,14,55.1,1020.9
722950,2013,03,09,55.1,1017.5
722950,2013,04,17,61.5,1016.7
722950,2013,05,20,66.6,1013.1
722950,2013,06,03,67.0,1010.1
722950,2013,07,18,67.9,1014.5
722950,2013,09,10,65.8,1010.6
722950,2013,09,22,66.7,1009.7
722950,2013,10,18,66.6,1014.6
722950,2013,11,06,64.7,1020.6
722950,2013,11,10,63.5,1017.9
722950,2013,11,11,62.6,1018.1
722950,2013,12,18,64.8,1015.0
722950,2013,12,30,60.4,1021.3
722970,2013,08,08,67.3,1015.1
722970,2013,08,15,68.5,1012.4
722970,2013,09,01,80.5,1012.5
722970,2013,09,08,74.9,1009.9
722970,2013,12,16,67.0,1018.8
722970,2013,12,20,50.9,1009.2
722970,2013,12,25,62.2,1020.5
722970,2013,12,26,64.4,1020.0
722970,2013,02,06,57.0,1016.9
722970,2013,11,16,61.8,1008.7
722970,2013,10,25,63.4,1017.7
722950,2013,07,19,67.5,1012.1
722874,2013,12,16,68.7,1018.8
722950,2013,01,26,61.0,1014.3
722950,2013,03,04,57.2,1017.3
722874,2013,12,19,56.0,1009.5
722950,2013,11,15,65.2,1007.3
722950,2013,04,01,59.2,1020.4
722970,2013,03,07,57.4,1016.2
722970,2013,11,09,62.4,1015.9
722950,2013,04,05,61.1,1017.7
722874,2013,03,04,58.7,1017.0
722874,2013,04,02,60.2,1017.9
722874,2013,04,15,59.2,1011.0
722970,2013,03,25,60.9,1013.5
722874,2013,03,16,57.6,1014.1
722874,2013,03,24,61.3,1014.8
722874,2013,10,26,62.8,1017.1
722950,2013,03,31,60.0,1019.3
722950,2013,05,31,68.0,1011.3
722950,2013,06,15,65.9,1013.1
722950,2013,09,25,69.4,1009.3
722950,2013,01,24,60.4,1019.8
722970,2013,03,04,58.7,1017.2
722874,2013,01,26,61.5,1013.5
722970,2013,01,26,61.7,1013.7
722970,2013,06,19,69.8,1010.6
722874,2013,03,14,61.9,1017.6
722874,2013,03,29,60.8,1017.8
722874,2013,02,05,55.4,1017.5
722950,2013,07,14,67.7,1012.4
722970,2013,02,17,58.2,1014.8
722970,2013,04,16,58.5,1012.6
722970,2013,05,08,65.0,1017.8
722874,2013,10,03,66.6,1012.3
722950,2013,02,19,54.8,1014.1
722970,2013,04,12,62.0,1009.8
722874,2013,04,07,62.5,1013.5
722950,2013,10,08,65.7,1012.6
722970,2013,09,20,67.7,1010.2
722970,2013,12,13,53.1,1021.8
722874,2013,07,28,66.6,1012.4
722874,2013,11,09,63.5,1015.8
722950,2013,09,20,67.5,1010.3
722950,2013,10,20,62.8,1014.5
722970,2013,08,14,67.8,1012.4
722950,2013,06,29,68.1,1010.8
722950,2013,08,04,65.7,1015.2
722874,2013,04,12,61.6,1009.5
722874,2013,05,24,65.1,1013.5
722874,2013,06,13,65.9,1015.0
722874,2013,07,05,69.9,1009.0
722970,2013,03,22,60.5,1010.4
722970,2013,03,24,61.6,1014.9
722874,2013,02,07,52.9,1019.1
722874,2013,11,18,59.6,1018.4
722970,2013,05,11,68.3,1017.2
722970,2013,10,04,69.8,1012.6
722970,2013,05,29,68.6,1008.1
722970,2013,10,08,66.1,1012.5
722874,2013,09,21,68.1,1011.1
722950,2013,06,01,67.3,1010.1
722970,2013,04,28,64.0,1015.2
722970,2013,05,28,68.2,1010.7
722874,2013,05,22,66.7,1009.7
722874,2013,07,12,73.0,1012.4
722874,2013,10,21,62.9,1013.6
722874,2013,08,17,70.3,1012.8
722950,2013,07,27,66.4,1015.7
722874,2013,01,25,62.0,1018.8
722874,2013,09,09,67.7,1008.4
722874,2013,11,05,61.9,1015.4
722950,2013,07,28,64.6,1012.8
722970,2013,01,25,62.5,1018.6
722970,2013,04,03,62.2,1017.2
722970,2013,08,11,67.6,1014.7
722874,2013,07,30,67.2,1017.4
722874,2013,11,29,59.0,1018.4
722950,2013,07,30,66.1,1017.7
722950,2013,08,21,67.5,1012.2
722970,2013,05,31,67.7,1011.3
722970,2013,07,11,70.3,1013.5
722970,2013,10,09,63.8,1008.7
722970,2013,10,13,63.8,1014.1
722950,2013,05,15,64.0,1015.7
722950,2013,12,04,56.7,1010.6
722970,2013,07,03,70.9,1012.3
722874,2013,09,19,67.6,1008.2
722950,2013,05,08,63.8,1018.1
722950,2013,05,14,67.2,1013.3
722950,2013,06,07,63.1,1011.9
722950,2013,08,01,65.0,1016.0
722950,2013,11,08,65.9,1015.5
722970,2013,02,08,53.9,1015.3
722970,2013,07,24,69.8,1014.3
722970,2013,11,03,64.0,1012.2
722970,2013,08,13,68.1,1013.5
722874,2013,04,28,63.5,1014.9
722874,2013,07,23,70.2,1014.9
722874,2013,04,26,63.4,1019.5
722970,2013,08,01,66.9,1015.8
722970,2013,08,16,70.0,1013.3
722970,2013,07,27,69.7,1015.4
722874,2013,02,12,51.8,1024.4
722874,2013,02,13,53.7,1023.8
722874,2013,02,25,55.7,1021.5
722874,2013,05,19,66.1,1014.4
722874,2013,06,27,75.2,1014.7
722874,2013,08,23,72.6,1009.8
722874,2013,09,08,72.6,1009.6
722874,2013,09,13,70.7,1008.5
722874,2013,10,02,68.4,1012.8
722874,2013,10,19,67.8,1014.7
722874,2013,11,07,69.3,1018.6
722950,2013,02,03,64.7,1019.4
722950,2013,03,03,60.2,1018.4
722950,2013,03,21,60.0,1013.5
722950,2013,05,13,72.8,1013.6
722950,2013,07,09,69.7,1013.5
722950,2013,08,09,65.8,1013.6
722950,2013,09,26,66.9,1007.4
722950,2013,09,28,70.7,1015.1
722950,2013,11,05,61.5,1015.3
722950,2013,11,26,60.5,1021.3
722950,2013,12,24,63.3,1021.9
722950,2013,12,28,63.2,1016.3
722970,2013,01,03,51.7,1018.4
722970,2013,01,19,60.4,1019.4
722970,2013,01,20,62.4,1019.2
722970,2013,01,29,51.2,1021.8
722970,2013,03,18,59.4,1016.3
722970,2013,04,04,63.1,1017.9
722970,2013,04,18,64.7,1020.2
722970,2013,05,13,77.2,1013.3
722970,2013,05,20,67.8,1013.0
722970,2013,06,27,73.3,1015.0
722970,2013,07,18,71.2,1014.4
722970,2013,09,12,70.7,1012.8
722970,2013,10,05,80.0,1016.7
722970,2013,10,31,62.4,1017.0
722874,2013,02,16,66.3,1019.9
722874,2013,05,13,76.8,1013.0
722874,2013,07,10,73.3,1013.8
722874,2013,07,11,72.1,1013.1
722874,2013,09,04,79.8,1010.7
722874,2013,09,24,73.2,1011.4
722874,2013,11,08,65.8,1015.3
722874,2013,12,25,61.8,1020.5
722950,2013,01,03,54.7,1018.5
722950,2013,01,22,64.7,1017.7
722950,2013,04,09,62.7,1010.5
722950,2013,04,27,61.4,1019.9
722950,2013,11,27,64.5,1015.9
722970,2013,01,01,49.9,1022.7
722970,2013,02,27,59.7,1020.2
722970,2013,04,19,68.1,1019.9
722970,2013,04,23,61.7,1013.6
722970,2013,06,08,65.1,1010.2
722970,2013,06,29,75.6,1010.6
722970,2013,07,14,71.3,1012.2
722970,2013,10,01,69.2,1012.0
722970,2013,11,05,61.9,1015.2
722970,2013,12,06,51.4,1019.3
722874,2013,01,01,50.2,1022.7
722874,2013,01,08,54.9,1017.2
722874,2013,01,09,55.5,1018.9
722874,2013,01,21,60.6,1017.3
722874,2013,02,01,60.3,1019.9
722874,2013,02,11,52.2,1018.8
722874,2013,02,23,53.7,1019.4
722874,2013,04,21,67.8,1014.0
722874,2013,09,05,80.2,1010.4
722874,2013,11,10,62.7,1017.7
722874,2013,11,14,73.5,1011.7
722874,2013,11,24,57.1,1019.2
722874,2013,11,30,60.6,1020.6
722874,2013,12,11,55.9,1019.8
722950,2013,09,01,74.0,1012.8
722950,2013,09,03,73.3,1011.0
722950,2013,09,08,68.4,1010.0
722950,2013,10,31,62.3,1017.2
722950,2013,11,02,67.0,1013.9
722950,2013,12,12,57.4,1021.3
722950,2013,12,14,56.5,1023.1
722950,2013,12,26,65.7,1020.3
722970,2013,05,14,72.9,1013.1
722970,2013,06,03,66.5,1010.2
722970,2013,08,06,67.5,1015.3
722970,2013,10,22,63.9,1014.4
722970,2013,11,22,58.4,1011.4
722970,2013,11,28,59.4,1013.3
722970,2013,12,14,55.3,1022.9
722970,2013,12,22,53.6,1019.6
722874,2013,01,17,55.8,1020.2
722874,2013,02,09,47.7,1014.8
722874,2013,02,15,60.0,1020.4
722874,2013,03,02,69.5,1021.3
722874,2013,03,21,61.7,1013.0
722874,2013,04,17,62.7,1016.3
722874,2013,05,26,64.6,1015.9
722874,2013,10,29,59.4,1013.6
722874,2013,10,30,59.7,1016.1
722950,2013,01,29,53.2,1022.0
722950,2013,06,19,66.8,1010.8
722950,2013,07,10,69.8,1014.2
722950,2013,09,23,69.5,1010.0
722950,2013,10,11,63.0,1016.2
722950,2013,12,09,50.5,1022.9
722970,2013,01,18,62.2,1019.2
722970,2013,01,28,52.9,1017.3
722970,2013,01,30,52.7,1024.3
722970,2013,02,12,51.8,1024.4
722970,2013,03,01,65.7,1024.4
722970,2013,04,09,64.6,1010.1
722970,2013,06,17,67.0,1014.3
722970,2013,08,23,73.1,1010.1
722970,2013,09,07,80.5,1009.7
722970,2013,10,15,69.9,1012.8
722970,2013,11,04,63.2,1010.3
722970,2013,11,27,61.9,1015.9
722874,2013,01,30,54.0,1024.2
722950,2013,05,09,63.4,1018.4
722874,2013,10,28,61.8,1010.6
722950,2013,03,15,57.5,1016.4
722950,2013,06,25,66.8,1014.2
722950,2013,12,19,56.6,1009.2
722950,2013,03,13,55.9,1018.4
722970,2013,08,25,68.1,1010.9
722874,2013,05,06,61.2,1013.8
722950,2013,07,03,68.2,1012.8
722970,2013,10,27,62.8,1013.6
722950,2013,08,19,66.9,1012.5
722970,2013,12,21,52.6,1013.6
722950,2013,05,11,65.4,1017.4
722950,2013,03,30,57.5,1019.3
722970,2013,12,03,58.0,1011.9
722950,2013,06,17,64.5,1014.4
722950,2013,06,24,66.9,1011.5
722970,2013,04,21,65.0,1014.3
722970,2013,06,28,71.8,1014.3
722950,2013,09,02,70.2,1011.8
722874,2013,04,13,58.8,1011.5
722874,2013,08,24,68.8,1008.8
722970,2013,12,17,65.4,1018.2
722874,2013,03,05,57.0,1018.5
722950,2013,11,09,62.5,1016.2
722950,2013,11,20,61.1,1014.4
722874,2013,11,04,63.3,1009.9
722950,2013,08,07,65.7,1016.9
722874,2013,03,15,60.6,1016.0
722874,2013,03,19,57.8,1018.1
722950,2013,03,14,56.5,1018.0
722874,2013,03,23,60.7,1013.3
722874,2013,04,06,62.1,1016.7
722970,2013,01,10,55.2,1015.4
722874,2013,10,09,62.6,1008.4
722874,2013,07,26,68.1,1016.3
722950,2013,06,09,65.2,1012.4
722950,2013,08,16,67.1,1013.7
722970,2013,01,09,53.8,1018.9
722874,2013,03,09,54.4,1017.5
722874,2013,06,06,64.5,1013.2
722874,2013,06,15,67.1,1012.7
722950,2013,02,15,59.9,1020.7
722970,2013,02,05,55.7,1017.3
722970,2013,03,05,57.4,1018.6
722970,2013,05,17,65.9,1013.8
722970,2013,12,29,57.3,1016.4
722874,2013,06,23,68.1,1010.5
722874,2013,08,03,68.9,1014.1
722950,2013,03,27,59.1,1014.8
722950,2013,04,02,59.7,1018.4
722950,2013,07,20,68.2,1011.1
722950,2013,08,11,66.2,1015.0
722950,2013,12,07,51.9,1018.9
722970,2013,03,23,60.5,1013.6
722970,2013,03,28,61.6,1016.9
722970,2013,04,20,66.4,1014.4
722874,2013,04,16,58.2,1012.1
722874,2013,08,01,66.3,1015.7
722874,2013,08,19,69.3,1012.0
722950,2013,02,20,51.0,1008.8
722950,2013,03,26,59.4,1013.9
722950,2013,10,04,68.1,1012.8
722970,2013,01,24,60.2,1020.0
